area_code,imd_decile
LSOA::E01004718,3
LSOA::E01004719,2
LSOA::E01004720,3
LSOA::E01004721,1
LSOA::E01004722,2
LSOA::E01004723,2
LSOA::E01004724,7
LSOA::E01004725,3
LSOA::E01004726,8
LSOA::E01004727,8
LSOA::E01004728,6
LSOA::E01004729,3
LSOA::E01004730,9
LSOA::E01004731,9
LSOA::E01004732,1
LSOA::E01004733,7
LSOA::E01004734,3
LSOA::E01004735,4
LSOA::E01004736,8
LSOA::E01004737,4
LSOA::E01004740,2
LSOA::E01004741,3
LSOA::E01004742,5
LSOA::E01004743,4
LSOA::E01004744,3
LSOA::E01004746,2
LSOA::E01004747,4
LSOA::E01004748,6
LSOA::E01004749,5
LSOA::E01004750,4
LSOA::E01004751,6
LSOA::E01004752,2
LSOA::E01004753,5
LSOA::E01004754,2
LSOA::E01004755,3
LSOA::E01004756,3
LSOA::E01004757,1
LSOA::E01004760,4
LSOA::E01004761,7
LSOA::E01004762,6
LSOA::E01004763,4
LSOA::E01004765,5
LSOA::E01004766,3
LSOA::E01004767,4
LSOA::E01004768,10
LSOA::E01004769,9
LSOA::E01004770,8
LSOA::E01004771,9
LSOA::E01004772,2
LSOA::E01004773,6
LSOA::E01004774,3
LSOA::E01004775,9
LSOA::E01004776,4
LSOA::E01004777,3
LSOA::E01004778,8
LSOA::E01004779,5
LSOA::E01004780,8
LSOA::E01004781,7
LSOA::E01004782,5
LSOA::E01004783,7
LSOA::E01004784,10
LSOA::E01004785,4
LSOA::E01004786,7
LSOA::E01004787,1
LSOA::E01004788,10
LSOA::E01004789,9
LSOA::E01004790,6
LSOA::E01004791,8
LSOA::E01004792,10
LSOA::E01004793,1
LSOA::E01004794,1
LSOA::E01004795,2
LSOA::E01004796,3
LSOA::E01004797,1
LSOA::E01004798,2
LSOA::E01004799,8
LSOA::E01004800,7
LSOA::E01004801,1
LSOA::E01004802,1
LSOA::E01004803,9
LSOA::E01004804,10
LSOA::E01004805,10
LSOA::E01004806,8
LSOA::E01004807,9
LSOA::E01004808,10
LSOA::E01004809,4
LSOA::E01004810,9
LSOA::E01004811,1
LSOA::E01004812,1
LSOA::E01004813,2
LSOA::E01004814,2
LSOA::E01004815,2
LSOA::E01004816,4
LSOA::E01004817,2
LSOA::E01004818,1
LSOA::E01004819,3
LSOA::E01004820,1
LSOA::E01004822,1
LSOA::E01004823,1
LSOA::E01004824,2
LSOA::E01004825,1
LSOA::E01004826,1
LSOA::E01004827,1
LSOA::E01004828,1
LSOA::E01004829,1
LSOA::E01004830,1
LSOA::E01004831,4
LSOA::E01004832,2
LSOA::E01004833,6
LSOA::E01004834,2
LSOA::E01004835,7
LSOA::E01004836,6
LSOA::E01004837,9
LSOA::E01004838,1
LSOA::E01004839,1
LSOA::E01004840,5
LSOA::E01004841,1
LSOA::E01004842,10
LSOA::E01004843,8
LSOA::E01004844,10
LSOA::E01004845,6
LSOA::E01004846,1
LSOA::E01004847,1
LSOA::E01004848,1
LSOA::E01004849,1
LSOA::E01004850,1
LSOA::E01004851,1
LSOA::E01004852,2
LSOA::E01004853,1
LSOA::E01004854,2
LSOA::E01004855,2
LSOA::E01004856,1
LSOA::E01004857,1
LSOA::E01004858,1
LSOA::E01004859,1
LSOA::E01004860,3
LSOA::E01004861,1
LSOA::E01004862,1
LSOA::E01004863,1
LSOA::E01004864,4
LSOA::E01004865,2
LSOA::E01004866,1
LSOA::E01004867,2
LSOA::E01004868,2
LSOA::E01004869,1
LSOA::E01004870,1
LSOA::E01004871,1
LSOA::E01004872,2
LSOA::E01004873,2
LSOA::E01004874,2
LSOA::E01004875,4
LSOA::E01004876,2
LSOA::E01004877,1
LSOA::E01004878,3
LSOA::E01004879,2
LSOA::E01004880,5
LSOA::E01004881,2
LSOA::E01004882,5
LSOA::E01004883,5
LSOA::E01004884,9
LSOA::E01004885,10
LSOA::E01004886,2
LSOA::E01004887,3
LSOA::E01004888,4
LSOA::E01004889,3
LSOA::E01004890,4
LSOA::E01004891,6
LSOA::E01004892,7
LSOA::E01004893,10
LSOA::E01004894,6
LSOA::E01004895,3
LSOA::E01004896,9
LSOA::E01004897,8
LSOA::E01004899,4
LSOA::E01004900,6
LSOA::E01004901,10
LSOA::E01004902,2
LSOA::E01004903,9
LSOA::E01004904,6
LSOA::E01004905,2
LSOA::E01004906,2
LSOA::E01004907,2
LSOA::E01004908,6
LSOA::E01004909,3
LSOA::E01004910,6
LSOA::E01004911,2
LSOA::E01004912,6
LSOA::E01004913,4
LSOA::E01004914,8
LSOA::E01004915,8
LSOA::E01004916,3
LSOA::E01004917,3
LSOA::E01004918,8
LSOA::E01004919,6
LSOA::E01004920,4
LSOA::E01004921,4
LSOA::E01004922,2
LSOA::E01004923,3
LSOA::E01004924,9
LSOA::E01004925,6
LSOA::E01004926,1
LSOA::E01004927,1
LSOA::E01004928,1
LSOA::E01004929,3
LSOA::E01004930,6
LSOA::E01004931,2
LSOA::E01004932,2
LSOA::E01004933,6
LSOA::E01004934,5
LSOA::E01004935,8
LSOA::E01004936,4
LSOA::E01004937,9
LSOA::E01004938,1
LSOA::E01004939,3
LSOA::E01004940,7
LSOA::E01004941,3
LSOA::E01004942,1
LSOA::E01004943,4
LSOA::E01004944,8
LSOA::E01004945,8
LSOA::E01004946,1
LSOA::E01004947,2
LSOA::E01004948,2
LSOA::E01004949,10
LSOA::E01004950,10
LSOA::E01004951,9
LSOA::E01004952,10
LSOA::E01004953,9
LSOA::E01004954,5
LSOA::E01004955,3
LSOA::E01004956,2
LSOA::E01004957,1
LSOA::E01004958,1
LSOA::E01004959,1
LSOA::E01004960,1
LSOA::E01004961,3
LSOA::E01004962,6
LSOA::E01004963,6
LSOA::E01004964,3
LSOA::E01004965,9
LSOA::E01004966,2
LSOA::E01004967,9
LSOA::E01004968,10
LSOA::E01004969,2
LSOA::E01004970,8
LSOA::E01004971,9
LSOA::E01004972,3
LSOA::E01004973,8
LSOA::E01004974,7
LSOA::E01004975,5
LSOA::E01004976,2
LSOA::E01004977,5
LSOA::E01004978,3
LSOA::E01004979,1
LSOA::E01004980,2
LSOA::E01004981,5
LSOA::E01004982,8
LSOA::E01004983,6
LSOA::E01004984,9
LSOA::E01004985,10
LSOA::E01004986,4
LSOA::E01004987,1
LSOA::E01004988,5
LSOA::E01004989,9
LSOA::E01004990,2
LSOA::E01004991,4
LSOA::E01004992,3
LSOA::E01004993,4
LSOA::E01004994,2
LSOA::E01004995,7
LSOA::E01004996,1
LSOA::E01004997,4
LSOA::E01004998,7
LSOA::E01004999,6
LSOA::E01005000,9
LSOA::E01005001,9
LSOA::E01005002,6
LSOA::E01005003,2
LSOA::E01005004,1
LSOA::E01005005,6
LSOA::E01005006,6
LSOA::E01005007,6
LSOA::E01005008,1
LSOA::E01005009,1
LSOA::E01005010,6
LSOA::E01005011,9
LSOA::E01005012,2
LSOA::E01005013,3
LSOA::E01005014,6
LSOA::E01005015,3
LSOA::E01005016,7
LSOA::E01005017,8
LSOA::E01005018,4
LSOA::E01005019,8
LSOA::E01005020,10
LSOA::E01005021,9
LSOA::E01005022,8
LSOA::E01005023,6
LSOA::E01005024,2
LSOA::E01005025,4
LSOA::E01005026,3
LSOA::E01005027,1
LSOA::E01005028,2
LSOA::E01005029,2
LSOA::E01005030,2
LSOA::E01005031,3
LSOA::E01005032,2
LSOA::E01005033,6
LSOA::E01005034,5
LSOA::E01005035,7
LSOA::E01005036,3
LSOA::E01005037,8
LSOA::E01005038,9
LSOA::E01005039,3
LSOA::E01005040,4
LSOA::E01005041,6
LSOA::E01005042,5
LSOA::E01005043,6
LSOA::E01005044,2
LSOA::E01005045,5
LSOA::E01005046,9
LSOA::E01005047,8
LSOA::E01005048,10
LSOA::E01005049,8
LSOA::E01005050,8
LSOA::E01005051,6
LSOA::E01005052,9
LSOA::E01005053,5
LSOA::E01005054,6
LSOA::E01005055,9
LSOA::E01005056,8
LSOA::E01005057,7
LSOA::E01005058,9
LSOA::E01005059,4
LSOA::E01005060,5
LSOA::E01005061,1
LSOA::E01005063,1
LSOA::E01005065,1
LSOA::E01005066,1
LSOA::E01005067,1
LSOA::E01005068,2
LSOA::E01005069,7
LSOA::E01005070,2
LSOA::E01005071,2
LSOA::E01005072,2
LSOA::E01005073,5
LSOA::E01005074,1
LSOA::E01005075,2
LSOA::E01005076,6
LSOA::E01005077,1
LSOA::E01005078,8
LSOA::E01005079,5
LSOA::E01005081,1
LSOA::E01005082,2
LSOA::E01005083,9
LSOA::E01005084,4
LSOA::E01005085,1
LSOA::E01005086,1
LSOA::E01005087,1
LSOA::E01005088,1
LSOA::E01005089,1
LSOA::E01005090,1
LSOA::E01005091,1
LSOA::E01005092,1
LSOA::E01005093,1
LSOA::E01005094,1
LSOA::E01005097,1
LSOA::E01005098,1
LSOA::E01005099,1
LSOA::E01005100,2
LSOA::E01005101,1
LSOA::E01005102,2
LSOA::E01005103,1
LSOA::E01005104,2
LSOA::E01005105,2
LSOA::E01005106,1
LSOA::E01005107,1
LSOA::E01005111,2
LSOA::E01005112,2
LSOA::E01005113,1
LSOA::E01005114,7
LSOA::E01005115,3
LSOA::E01005116,3
LSOA::E01005117,1
LSOA::E01005118,4
LSOA::E01005119,2
LSOA::E01005120,3
LSOA::E01005121,1
LSOA::E01005122,2
LSOA::E01005123,1
LSOA::E01005124,2
LSOA::E01005125,2
LSOA::E01005126,5
LSOA::E01005128,6
LSOA::E01005129,1
LSOA::E01005130,1
LSOA::E01005132,1
LSOA::E01005135,1
LSOA::E01005136,2
LSOA::E01005138,1
LSOA::E01005139,3
LSOA::E01005141,1
LSOA::E01005142,1
LSOA::E01005143,1
LSOA::E01005145,1
LSOA::E01005147,1
LSOA::E01005149,1
LSOA::E01005150,4
LSOA::E01005151,5
LSOA::E01005152,8
LSOA::E01005153,6
LSOA::E01005154,6
LSOA::E01005155,9
LSOA::E01005156,7
LSOA::E01005157,10
LSOA::E01005158,3
LSOA::E01005159,7
LSOA::E01005160,2
LSOA::E01005161,2
LSOA::E01005162,2
LSOA::E01005163,2
LSOA::E01005164,1
LSOA::E01005165,1
LSOA::E01005166,1
LSOA::E01005167,1
LSOA::E01005168,8
LSOA::E01005169,10
LSOA::E01005170,8
LSOA::E01005171,5
LSOA::E01005172,8
LSOA::E01005173,10
LSOA::E01005174,10
LSOA::E01005175,7
LSOA::E01005176,7
LSOA::E01005177,9
LSOA::E01005178,2
LSOA::E01005179,4
LSOA::E01005180,1
LSOA::E01005181,4
LSOA::E01005182,1
LSOA::E01005183,1
LSOA::E01005184,4
LSOA::E01005185,4
LSOA::E01005186,1
LSOA::E01005187,1
LSOA::E01005188,2
LSOA::E01005189,1
LSOA::E01005190,1
LSOA::E01005191,1
LSOA::E01005192,1
LSOA::E01005193,1
LSOA::E01005195,1
LSOA::E01005197,1
LSOA::E01005198,1
LSOA::E01005199,2
LSOA::E01005200,2
LSOA::E01005201,1
LSOA::E01005202,1
LSOA::E01005203,1
LSOA::E01005205,1
LSOA::E01005206,1
LSOA::E01005207,1
LSOA::E01005208,4
LSOA::E01005210,3
LSOA::E01005212,5
LSOA::E01005213,1
LSOA::E01005214,5
LSOA::E01005215,2
LSOA::E01005216,4
LSOA::E01005217,5
LSOA::E01005218,3
LSOA::E01005219,1
LSOA::E01005220,2
LSOA::E01005221,2
LSOA::E01005222,1
LSOA::E01005223,2
LSOA::E01005224,1
LSOA::E01005225,1
LSOA::E01005226,1
LSOA::E01005227,1
LSOA::E01005228,1
LSOA::E01005229,4
LSOA::E01005230,1
LSOA::E01005231,5
LSOA::E01005232,1
LSOA::E01005233,1
LSOA::E01005234,1
LSOA::E01005235,1
LSOA::E01005236,1
LSOA::E01005237,1
LSOA::E01005238,1
LSOA::E01005239,1
LSOA::E01005243,1
LSOA::E01005244,3
LSOA::E01005245,1
LSOA::E01005246,1
LSOA::E01005247,4
LSOA::E01005248,5
LSOA::E01005249,3
LSOA::E01005250,2
LSOA::E01005251,2
LSOA::E01005252,1
LSOA::E01005253,2
LSOA::E01005254,4
LSOA::E01005255,1
LSOA::E01005256,1
LSOA::E01005257,1
LSOA::E01005258,1
LSOA::E01005259,1
LSOA::E01005260,2
LSOA::E01005261,1
LSOA::E01005262,2
LSOA::E01005263,2
LSOA::E01005264,2
LSOA::E01005265,2
LSOA::E01005266,2
LSOA::E01005267,5
LSOA::E01005268,5
LSOA::E01005269,6
LSOA::E01005270,2
LSOA::E01005271,3
LSOA::E01005272,1
LSOA::E01005273,4
LSOA::E01005274,2
LSOA::E01005275,8
LSOA::E01005276,5
LSOA::E01005277,8
LSOA::E01005278,4
LSOA::E01005279,3
LSOA::E01005280,1
LSOA::E01005281,5
LSOA::E01005284,3
LSOA::E01005285,1
LSOA::E01005286,4
LSOA::E01005287,1
LSOA::E01005288,1
LSOA::E01005289,1
LSOA::E01005290,1
LSOA::E01005291,1
LSOA::E01005292,1
LSOA::E01005293,5
LSOA::E01005294,4
LSOA::E01005295,4
LSOA::E01005296,5
LSOA::E01005297,3
LSOA::E01005298,3
LSOA::E01005299,5
LSOA::E01005300,6
LSOA::E01005301,6
LSOA::E01005302,3
LSOA::E01005304,6
LSOA::E01005305,7
LSOA::E01005306,9
LSOA::E01005307,7
LSOA::E01005308,3
LSOA::E01005309,4
LSOA::E01005310,3
LSOA::E01005311,3
LSOA::E01005312,4
LSOA::E01005313,2
LSOA::E01005314,1
LSOA::E01005315,1
LSOA::E01005316,3
LSOA::E01005317,2
LSOA::E01005318,1
LSOA::E01005319,2
LSOA::E01005320,1
LSOA::E01005321,1
LSOA::E01005322,1
LSOA::E01005323,1
LSOA::E01005324,1
LSOA::E01005325,1
LSOA::E01005326,1
LSOA::E01005327,4
LSOA::E01005328,1
LSOA::E01005329,9
LSOA::E01005330,7
LSOA::E01005331,2
LSOA::E01005332,2
LSOA::E01005333,9
LSOA::E01005334,9
LSOA::E01005335,8
LSOA::E01005336,9
LSOA::E01005337,1
LSOA::E01005338,1
LSOA::E01005339,9
LSOA::E01005340,1
LSOA::E01005341,3
LSOA::E01005342,1
LSOA::E01005343,3
LSOA::E01005344,2
LSOA::E01005345,6
LSOA::E01005346,6
LSOA::E01005347,5
LSOA::E01005348,1
LSOA::E01005349,1
LSOA::E01005350,1
LSOA::E01005351,1
LSOA::E01005352,1
LSOA::E01005353,1
LSOA::E01005354,2
LSOA::E01005355,2
LSOA::E01005356,7
LSOA::E01005357,9
LSOA::E01005358,3
LSOA::E01005359,7
LSOA::E01005360,3
LSOA::E01005361,8
LSOA::E01005362,4
LSOA::E01005363,3
LSOA::E01005364,7
LSOA::E01005365,6
LSOA::E01005366,2
LSOA::E01005367,8
LSOA::E01005368,1
LSOA::E01005369,2
LSOA::E01005370,1
LSOA::E01005371,2
LSOA::E01005372,3
LSOA::E01005373,7
LSOA::E01005374,4
LSOA::E01005375,8
LSOA::E01005376,1
LSOA::E01005377,1
LSOA::E01005378,2
LSOA::E01005379,1
LSOA::E01005380,1
LSOA::E01005381,1
LSOA::E01005382,1
LSOA::E01005383,1
LSOA::E01005386,1
LSOA::E01005387,4
LSOA::E01005388,4
LSOA::E01005389,1
LSOA::E01005390,7
LSOA::E01005391,5
LSOA::E01005392,1
LSOA::E01005393,5
LSOA::E01005394,6
LSOA::E01005395,6
LSOA::E01005396,5
LSOA::E01005397,4
LSOA::E01005398,5
LSOA::E01005399,5
LSOA::E01005400,2
LSOA::E01005401,8
LSOA::E01005402,4
LSOA::E01005403,7
LSOA::E01005406,8
LSOA::E01005407,8
LSOA::E01005408,8
LSOA::E01005409,7
LSOA::E01005410,7
LSOA::E01005411,6
LSOA::E01005412,7
LSOA::E01005413,9
LSOA::E01005414,5
LSOA::E01005415,5
LSOA::E01005416,7
LSOA::E01005417,7
LSOA::E01005418,9
LSOA::E01005419,6
LSOA::E01005420,4
LSOA::E01005421,2
LSOA::E01005422,1
LSOA::E01005427,1
LSOA::E01005428,1
LSOA::E01005429,1
LSOA::E01005430,1
LSOA::E01005431,1
LSOA::E01005432,1
LSOA::E01005433,1
LSOA::E01005434,1
LSOA::E01005435,1
LSOA::E01005436,3
LSOA::E01005437,2
LSOA::E01005438,1
LSOA::E01005439,3
LSOA::E01005440,2
LSOA::E01005441,2
LSOA::E01005442,9
LSOA::E01005443,8
LSOA::E01005444,3
LSOA::E01005445,2
LSOA::E01005446,4
LSOA::E01005447,1
LSOA::E01005448,1
LSOA::E01005449,2
LSOA::E01005450,1
LSOA::E01005451,3
LSOA::E01005452,7
LSOA::E01005453,8
LSOA::E01005454,4
LSOA::E01005455,4
LSOA::E01005456,1
LSOA::E01005459,1
LSOA::E01005460,1
LSOA::E01005461,1
LSOA::E01005462,2
LSOA::E01005463,1
LSOA::E01005464,1
LSOA::E01005465,3
LSOA::E01005466,1
LSOA::E01005467,1
LSOA::E01005468,9
LSOA::E01005469,3
LSOA::E01005470,1
LSOA::E01005471,1
LSOA::E01005472,1
LSOA::E01005473,2
LSOA::E01005474,4
LSOA::E01005475,1
LSOA::E01005476,4
LSOA::E01005477,1
LSOA::E01005478,4
LSOA::E01005479,3
LSOA::E01005480,3
LSOA::E01005481,3
LSOA::E01005482,1
LSOA::E01005483,1
LSOA::E01005484,1
LSOA::E01005485,1
LSOA::E01005486,1
LSOA::E01005487,1
LSOA::E01005488,7
LSOA::E01005489,5
LSOA::E01005490,3
LSOA::E01005491,3
LSOA::E01005492,7
LSOA::E01005493,7
LSOA::E01005494,3
LSOA::E01005495,4
LSOA::E01005496,1
LSOA::E01005497,1
LSOA::E01005498,3
LSOA::E01005499,4
LSOA::E01005500,4
LSOA::E01005501,1
LSOA::E01005502,2
LSOA::E01005503,9
LSOA::E01005504,2
LSOA::E01005505,4
LSOA::E01005506,3
LSOA::E01005507,5
LSOA::E01005508,8
LSOA::E01005509,1
LSOA::E01005510,8
LSOA::E01005511,5
LSOA::E01005512,3
LSOA::E01005513,1
LSOA::E01005514,2
LSOA::E01005515,1
LSOA::E01005516,6
LSOA::E01005517,7
LSOA::E01005518,3
LSOA::E01005519,6
LSOA::E01005520,4
LSOA::E01005521,5
LSOA::E01005522,2
LSOA::E01005523,6
LSOA::E01005524,4
LSOA::E01005525,1
LSOA::E01005526,3
LSOA::E01005527,2
LSOA::E01005528,3
LSOA::E01005529,1
LSOA::E01005530,8
LSOA::E01005531,4
LSOA::E01005532,2
LSOA::E01005533,4
LSOA::E01005534,4
LSOA::E01005535,2
LSOA::E01005536,2
LSOA::E01005537,7
LSOA::E01005538,2
LSOA::E01005539,1
LSOA::E01005540,5
LSOA::E01005541,3
LSOA::E01005542,2
LSOA::E01005543,5
LSOA::E01005544,9
LSOA::E01005545,9
LSOA::E01005546,3
LSOA::E01005547,3
LSOA::E01005548,2
LSOA::E01005549,10
LSOA::E01005550,10
LSOA::E01005551,1
LSOA::E01005552,1
LSOA::E01005553,2
LSOA::E01005554,5
LSOA::E01005555,7
LSOA::E01005556,4
LSOA::E01005557,8
LSOA::E01005558,3
LSOA::E01005559,1
LSOA::E01005560,5
LSOA::E01005561,4
LSOA::E01005562,3
LSOA::E01005563,1
LSOA::E01005564,1
LSOA::E01005565,1
LSOA::E01005566,2
LSOA::E01005567,5
LSOA::E01005568,1
LSOA::E01005569,1
LSOA::E01005570,7
LSOA::E01005571,7
LSOA::E01005572,8
LSOA::E01005573,9
LSOA::E01005574,8
LSOA::E01005575,7
LSOA::E01005576,9
LSOA::E01005577,8
LSOA::E01005578,1
LSOA::E01005579,1
LSOA::E01005580,1
LSOA::E01005581,1
LSOA::E01005583,1
LSOA::E01005585,1
LSOA::E01005586,1
LSOA::E01005587,9
LSOA::E01005588,2
LSOA::E01005589,3
LSOA::E01005590,2
LSOA::E01005591,4
LSOA::E01005592,1
LSOA::E01005593,2
LSOA::E01005594,4
LSOA::E01005595,1
LSOA::E01005596,5
LSOA::E01005597,7
LSOA::E01005598,7
LSOA::E01005599,1
LSOA::E01005600,4
LSOA::E01005601,1
LSOA::E01005602,1
LSOA::E01005603,2
LSOA::E01005604,3
LSOA::E01005605,2
LSOA::E01005610,3
LSOA::E01005611,2
LSOA::E01005612,1
LSOA::E01005613,1
LSOA::E01005614,1
LSOA::E01005615,1
LSOA::E01005616,2
LSOA::E01005617,5
LSOA::E01005618,4
LSOA::E01005619,2
LSOA::E01005620,6
LSOA::E01005621,2
LSOA::E01005622,3
LSOA::E01005623,6
LSOA::E01005624,1
LSOA::E01005625,7
LSOA::E01005626,7
LSOA::E01005627,8
LSOA::E01005628,5
LSOA::E01005629,5
LSOA::E01005630,5
LSOA::E01005631,1
LSOA::E01005632,4
LSOA::E01005633,3
LSOA::E01005634,10
LSOA::E01005635,4
LSOA::E01005636,8
LSOA::E01005637,5
LSOA::E01005638,2
LSOA::E01005639,1
LSOA::E01005640,1
LSOA::E01005641,2
LSOA::E01005642,6
LSOA::E01005643,5
LSOA::E01005644,7
LSOA::E01005645,8
LSOA::E01005646,3
LSOA::E01005647,4
LSOA::E01005648,5
LSOA::E01005649,4
LSOA::E01005650,1
LSOA::E01005651,2
LSOA::E01005652,2
LSOA::E01005653,1
LSOA::E01005654,2
LSOA::E01005656,2
LSOA::E01005657,2
LSOA::E01005659,1
LSOA::E01005660,1
LSOA::E01005661,1
LSOA::E01005662,1
LSOA::E01005663,2
LSOA::E01005664,1
LSOA::E01005665,1
LSOA::E01005667,2
LSOA::E01005670,2
LSOA::E01005671,2
LSOA::E01005672,3
LSOA::E01005673,3
LSOA::E01005674,3
LSOA::E01005676,7
LSOA::E01005677,4
LSOA::E01005678,1
LSOA::E01005679,1
LSOA::E01005680,1
LSOA::E01005681,1
LSOA::E01005682,1
LSOA::E01005683,1
LSOA::E01005686,3
LSOA::E01005687,4
LSOA::E01005688,4
LSOA::E01005689,1
LSOA::E01005690,4
LSOA::E01005691,6
LSOA::E01005692,1
LSOA::E01005693,6
LSOA::E01005694,7
LSOA::E01005695,10
LSOA::E01005696,6
LSOA::E01005697,9
LSOA::E01005698,1
LSOA::E01005699,8
LSOA::E01005700,3
LSOA::E01005701,7
LSOA::E01005702,3
LSOA::E01005703,1
LSOA::E01005704,1
LSOA::E01005706,1
LSOA::E01005707,1
LSOA::E01005708,2
LSOA::E01005709,1
LSOA::E01005710,5
LSOA::E01005711,6
LSOA::E01005712,3
LSOA::E01005713,9
LSOA::E01005714,3
LSOA::E01005715,9
LSOA::E01005716,10
LSOA::E01005717,10
LSOA::E01005718,4
LSOA::E01005719,2
LSOA::E01005721,2
LSOA::E01005722,2
LSOA::E01005723,1
LSOA::E01005724,6
LSOA::E01005725,1
LSOA::E01005726,3
LSOA::E01005727,3
LSOA::E01005728,7
LSOA::E01005729,1
LSOA::E01005730,4
LSOA::E01005731,1
LSOA::E01005732,2
LSOA::E01005733,1
LSOA::E01005734,5
LSOA::E01005735,10
LSOA::E01005736,9
LSOA::E01005737,9
LSOA::E01005738,9
LSOA::E01005739,10
LSOA::E01005740,8
LSOA::E01005741,9
LSOA::E01005742,8
LSOA::E01005743,7
LSOA::E01005744,3
LSOA::E01005745,6
LSOA::E01005746,1
LSOA::E01005747,9
LSOA::E01005748,10
LSOA::E01005749,7
LSOA::E01005750,6
LSOA::E01005751,5
LSOA::E01005752,3
LSOA::E01005753,1
LSOA::E01005754,1
LSOA::E01005755,1
LSOA::E01005756,1
LSOA::E01005757,3
LSOA::E01005759,5
LSOA::E01005760,3
LSOA::E01005761,3
LSOA::E01005762,1
LSOA::E01005763,2
LSOA::E01005764,3
LSOA::E01005765,7
LSOA::E01005766,2
LSOA::E01005767,9
LSOA::E01005768,10
LSOA::E01005769,6
LSOA::E01005770,9
LSOA::E01005771,8
LSOA::E01005772,8
LSOA::E01005773,8
LSOA::E01005774,2
LSOA::E01005775,9
LSOA::E01005776,10
LSOA::E01005777,6
LSOA::E01005778,7
LSOA::E01005779,7
LSOA::E01005780,7
LSOA::E01005781,2
LSOA::E01005782,8
LSOA::E01005783,7
LSOA::E01005784,9
LSOA::E01005785,8
LSOA::E01005786,10
LSOA::E01005787,10
LSOA::E01005788,10
LSOA::E01005789,10
LSOA::E01005790,6
LSOA::E01005791,8
LSOA::E01005792,10
LSOA::E01005793,9
LSOA::E01005794,10
LSOA::E01005795,10
LSOA::E01005796,10
LSOA::E01005797,3
LSOA::E01005798,4
LSOA::E01005799,1
LSOA::E01005800,9
LSOA::E01005801,7
LSOA::E01005802,9
LSOA::E01005803,10
LSOA::E01005804,4
LSOA::E01005805,10
LSOA::E01005806,10
LSOA::E01005807,10
LSOA::E01005808,10
LSOA::E01005809,10
LSOA::E01005810,8
LSOA::E01005811,10
LSOA::E01005812,10
LSOA::E01005813,10
LSOA::E01005814,10
LSOA::E01005815,10
LSOA::E01005816,4
LSOA::E01005817,3
LSOA::E01005818,2
LSOA::E01005819,8
LSOA::E01005820,4
LSOA::E01005821,4
LSOA::E01005822,1
LSOA::E01005823,3
LSOA::E01005824,7
LSOA::E01005825,6
LSOA::E01005826,1
LSOA::E01005827,8
LSOA::E01005828,1
LSOA::E01005829,2
LSOA::E01005830,7
LSOA::E01005831,5
LSOA::E01005832,6
LSOA::E01005833,4
LSOA::E01005834,4
LSOA::E01005835,10
LSOA::E01005836,7
LSOA::E01005837,8
LSOA::E01005838,4
LSOA::E01005839,10
LSOA::E01005840,5
LSOA::E01005841,7
LSOA::E01005842,9
LSOA::E01005843,9
LSOA::E01005844,7
LSOA::E01005845,6
LSOA::E01005846,8
LSOA::E01005847,6
LSOA::E01005848,9
LSOA::E01005849,9
LSOA::E01005850,4
LSOA::E01005851,8
LSOA::E01005852,8
LSOA::E01005853,4
LSOA::E01005854,9
LSOA::E01005855,10
LSOA::E01005856,8
LSOA::E01005857,7
LSOA::E01005858,9
LSOA::E01005859,7
LSOA::E01005860,10
LSOA::E01005861,8
LSOA::E01005862,9
LSOA::E01005863,7
LSOA::E01005864,8
LSOA::E01005865,10
LSOA::E01005866,5
LSOA::E01005867,8
LSOA::E01005868,9
LSOA::E01005869,8
LSOA::E01005870,4
LSOA::E01005871,4
LSOA::E01005872,3
LSOA::E01005873,6
LSOA::E01005874,1
LSOA::E01005875,7
LSOA::E01005876,6
LSOA::E01005877,4
LSOA::E01005878,3
LSOA::E01005879,5
LSOA::E01005880,8
LSOA::E01005881,10
LSOA::E01005882,10
LSOA::E01005883,10
LSOA::E01005884,10
LSOA::E01005885,7
LSOA::E01005886,3
LSOA::E01005887,2
LSOA::E01005888,4
LSOA::E01005889,2
LSOA::E01005890,3
LSOA::E01005891,8
LSOA::E01005892,4
LSOA::E01005893,5
LSOA::E01005894,5
LSOA::E01005895,4
LSOA::E01005896,3
LSOA::E01005897,4
LSOA::E01005898,5
LSOA::E01005899,6
LSOA::E01005900,5
LSOA::E01005901,8
LSOA::E01005902,2
LSOA::E01005903,10
LSOA::E01005904,10
LSOA::E01005905,1
LSOA::E01005906,9
LSOA::E01005907,9
LSOA::E01005908,9
LSOA::E01005909,10
LSOA::E01005910,4
LSOA::E01005911,9
LSOA::E01005912,8
LSOA::E01005913,8
LSOA::E01005914,5
LSOA::E01005915,2
LSOA::E01005916,3
LSOA::E01005917,2
LSOA::E01005918,1
LSOA::E01005919,2
LSOA::E01005920,9
LSOA::E01005921,2
LSOA::E01005922,6
LSOA::E01005923,10
LSOA::E01005924,10
LSOA::E01005925,9
LSOA::E01005926,10
LSOA::E01005927,10
LSOA::E01005928,5
LSOA::E01005929,10
LSOA::E01005930,10
LSOA::E01005931,10
LSOA::E01005932,10
LSOA::E01005933,1
LSOA::E01005934,3
LSOA::E01005935,1
LSOA::E01005936,7
LSOA::E01005937,3
LSOA::E01005938,2
LSOA::E01005939,5
LSOA::E01005940,5
LSOA::E01005941,1
LSOA::E01005942,5
LSOA::E01005943,3
LSOA::E01005944,6
LSOA::E01005945,1
